Year,GCCSA,STATE,SEX,AGE,AGE OFF,PopStart,Final Deaths,Final NOM_ARR,Final NOM_DEP,Nim_arr,Nim_Dep,Pop,SYD,RNSW,MELB,RVIC,BRIS,RQLD,ADEL,RSA,PER,RWA,HOB,RTAS,DAR,RNT,ACT
2031,ADEL,SA,F,75,3,7664,89,14,8,106,95,7592,9,2,22,1,4,5,0,39,8,0,1,1,1,1,1
2031,ADEL,SA,F,76,3,7307,100,14,7,103,88,7229,8,2,22,1,3,4,0,36,7,0,1,1,1,1,1
2031,ADEL,SA,F,77,3,7235,111,13,5,106,85,7153,9,2,25,1,4,4,0,27,8,0,1,1,1,1,1
2031,ADEL,SA,F,78,3,7049,124,9,6,91,76,6943,8,1,18,1,3,3,0,35,6,0,1,0,0,0,0
2031,ADEL,SA,F,79,3,6771,137,11,5,88,72,6656,8,1,18,1,3,3,0,31,6,0,1,0,0,0,0
2031,ADEL,SA,F,80,3,6687,154,7,5,82,67,6550,7,1,17,0,3,2,0,31,5,0,1,0,0,0,0
2031,ADEL,SA,F,81,3,6372,168,9,5,74,64,6218,7,1,15,0,2,2,0,31,5,0,1,0,0,0,0
2031,ADEL,SA,F,82,3,6128,185,11,4,64,62,5952,6,1,15,0,3,2,0,30,4,0,1,0,0,0,0
2031,ADEL,SA,F,83,3,5900,206,8,3,63,63,5699,5,2,14,1,2,2,0,32,4,0,1,0,0,0,0
2031,ADEL,SA,F,84,3,5867,224,1,5,56,64,5631,8,1,18,0,3,2,0,28,3,0,1,0,0,0,0
2031,ADEL,SA,F,85,3,4739,217,6,2,45,56,4515,4,2,13,1,2,2,0,27,4,0,1,0,0,0,0
2031,ADEL,SA,F,86,3,4231,225,3,1,39,52,3995,4,2,13,1,2,2,0,24,3,0,1,0,0,0,0
2031,ADEL,SA,F,87,3,3672,228,1,3,37,45,3434,4,1,12,1,2,1,0,20,3,0,1,0,0,0,0
2031,ADEL,SA,F,88,3,3226,232,4,2,24,39,2981,3,1,10,1,1,2,0,18,3,0,0,0,0,0,0
2031,ADEL,SA,F,89,3,2842,238,2,4,26,32,2596,4,1,10,0,1,1,0,12,3,0,0,0,0,0,0
2031,ADEL,SA,F,90,3,2493,242,2,2,22,27,2246,2,1,9,1,1,1,0,10,2,0,0,0,0,0,0
2031,ADEL,SA,F,91,3,2185,246,1,1,20,22,1937,2,1,7,0,1,1,0,8,2,0,0,0,0,0,0
2031,ADEL,SA,F,92,3,1927,248,0,3,17,16,1677,3,0,7,0,1,1,0,3,1,0,0,0,0,0,0
2031,ADEL,SA,F,93,3,1596,237,0,1,13,12,1359,2,0,4,0,0,1,0,4,1,0,0,0,0,0,0
2031,ADEL,SA,F,94,3,1307,222,0,1,7,8,1083,1,0,4,0,0,0,0,2,1,0,0,0,0,0,0
2031,ADEL,SA,F,95,3,1032,198,0,1,5,6,832,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0
2031,ADEL,SA,F,96,3,779,169,0,1,8,4,613,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2031,ADEL,SA,F,97,3,619,142,0,0,1,4,474,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0
2031,ADEL,SA,F,98,3,453,116,0,1,4,2,338,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2031,ADEL,SA,F,99,3,344,93,0,0,1,2,250,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2031,ADEL,SA,F,100,3,784,253,0,0,4,4,531,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0
2031,RSA,SA,M,0,0,-,6,8,5,85,45,1926,1,2,1,2,2,3,30,0,2,1,0,0,0,1,0
2031,RSA,SA,M,1,0,1928,0,9,6,137,116,1952,4,6,8,4,4,7,68,0,8,1,0,1,0,4,1
2031,RSA,SA,M,2,0,1953,0,12,4,133,115,1979,5,5,8,4,4,7,67,0,8,1,0,1,0,4,1
2031,RSA,SA,M,3,0,1980,0,15,3,122,115,1999,5,5,8,4,4,7,67,0,8,1,0,1,0,4,1
2031,RSA,SA,M,4,0,1999,0,13,3,131,111,2029,5,5,8,4,4,7,63,0,8,1,0,1,0,4,1
2031,RSA,SA,M,5,0,2029,0,13,4,117,108,2047,5,4,8,3,4,7,63,0,8,1,0,1,0,3,1
2031,RSA,SA,M,6,0,2045,0,9,4,120,106,2064,5,4,8,3,4,7,61,0,8,1,0,1,0,3,1
2031,RSA,SA,M,7,0,2055,0,10,2,118,106,2075,6,4,8,4,4,7,59,0,8,1,0,1,0,3,1
2031,RSA,SA,M,8,0,2059,0,6,2,105,101,2067,6,3,8,3,3,6,59,0,7,1,0,1,0,3,1
2031,RSA,SA,M,9,0,2091,0,8,2,100,101,2096,6,3,8,3,3,6,59,0,8,1,0,0,0,3,1
2031,RSA,SA,M,10,0,2268,0,13,3,90,102,2266,6,3,8,3,3,6,60,0,8,0,0,1,0,3,1
2031,RSA,SA,M,11,0,2092,0,13,3,90,96,2096,6,3,7,3,3,6,56,0,8,0,0,0,0,3,1
2031,RSA,SA,M,12,0,2186,0,7,2,86,95,2182,7,2,7,3,3,5,56,0,9,0,0,0,0,2,1
2031,RSA,SA,M,13,0,2251,0,12,2,75,96,2240,7,2,7,2,3,5,57,0,10,0,0,0,0,2,1
2031,RSA,SA,M,14,0,2223,0,12,2,65,95,2203,7,1,8,2,3,5,58,0,8,0,0,0,0,2,1
2031,RSA,SA,M,15,0,2271,1,5,3,59,94,2237,7,1,8,1,3,4,60,0,7,0,0,0,0,2,1
2031,RSA,SA,M,16,0,2250,0,6,2,38,92,2200,6,1,7,1,3,3,61,0,7,0,0,0,0,2,1
2031,RSA,SA,M,17,0,2316,0,8,1,37,106,2254,7,2,8,1,5,1,71,0,8,0,0,0,0,2,1
2031,RSA,SA,M,18,1,2296,0,15,2,18,239,2088,10,2,31,0,17,0,155,0,14,0,1,1,1,5,2
2031,RSA,SA,M,19,1,2096,0,22,1,60,229,1948,9,0,33,0,12,3,151,0,12,0,1,1,2,4,1
2031,RSA,SA,M,20,1,2029,0,27,3,136,223,1966,9,2,30,0,12,4,144,0,12,0,1,1,2,5,1
2031,RSA,SA,M,21,1,1949,1,25,7,211,227,1950,11,3,30,1,11,6,138,0,13,1,1,1,3,7,1
2031,RSA,SA,M,22,1,2033,2,42,14,258,249,2068,13,5,31,4,12,8,144,0,14,2,1,2,4,8,1
2031,RSA,SA,M,23,1,2054,3,76,26,274,265,2110,13,6,33,6,12,9,152,0,15,2,1,2,4,9,1
2031,RSA,SA,M,24,1,2131,3,84,32,275,280,2175,14,7,34,7,11,10,161,0,16,3,1,2,4,9,1
2031,RSA,SA,M,25,1,2144,2,75,35,288,284,2186,15,8,33,10,11,10,159,0,17,3,1,2,4,10,1
2031,RSA,SA,M,26,1,2189,2,70,33,278,288,2214,14,9,32,11,11,9,165,0,18,2,1,2,4,9,1
2031,RSA,SA,M,27,1,2162,2,63,30,273,285,2181,13,10,33,10,11,9,162,0,18,2,1,2,4,9,1
2031,RSA,SA,M,28,1,2201,2,57,27,263,284,2208,13,10,32,10,11,9,164,0,17,2,1,2,4,8,1
2031,RSA,SA,M,29,1,2281,3,47,24,271,288,2284,12,11,33,10,11,9,166,0,18,2,1,2,4,8,1
2031,RSA,SA,M,30,2,2265,1,38,21,174,174,2281,9,6,18,5,4,9,98,0,11,2,0,2,5,4,1
2031,RSA,SA,M,31,2,2290,0,36,18,153,169,2292,9,6,17,5,4,8,96,0,11,2,0,2,5,3,1
2031,RSA,SA,M,32,2,2276,1,25,12,166,161,2293,9,5,17,4,4,9,90,0,11,2,0,2,4,3,1
2031,RSA,SA,M,33,2,2234,0,16,6,142,154,2232,8,5,15,4,4,8,89,0,10,2,0,2,4,3,0
2031,RSA,SA,M,34,2,2286,3,11,6,164,150,2302,8,5,15,4,4,8,85,0,10,2,0,2,4,3,0
2031,RSA,SA,M,35,2,2378,0,8,5,147,150,2378,8,5,15,4,4,8,85,0,10,2,0,2,4,3,0
2031,RSA,SA,M,36,2,2354,3,12,4,153,144,2368,8,5,15,4,4,8,79,0,10,2,0,2,4,3,0
2031,RSA,SA,M,37,2,2329,1,13,5,140,137,2339,7,5,14,4,4,8,76,0,9,2,0,2,4,2,0
2031,RSA,SA,M,38,2,2368,2,11,4,137,134,2376,7,5,14,4,4,8,73,0,9,2,0,2,4,2,0
2031,RSA,SA,M,39,2,2216,3,9,4,131,124,2225,6,5,13,4,3,7,69,0,9,1,0,2,3,2,0
2031,RSA,SA,M,40,2,2450,3,11,4,130,129,2455,7,5,13,4,3,8,70,0,9,2,0,2,3,3,0
2031,RSA,SA,M,41,2,2339,5,8,6,126,119,2343,6,4,12,4,3,7,66,0,8,2,0,2,3,2,0
2031,RSA,SA,M,42,2,2407,3,10,9,122,116,2411,7,4,12,4,3,7,63,0,8,1,0,2,3,2,0
2031,RSA,SA,M,43,2,2307,3,13,9,116,111,2313,6,4,11,4,3,7,60,0,8,1,0,2,3,2,0
2031,RSA,SA,M,44,2,2321,4,12,7,117,110,2329,6,4,11,4,3,7,59,0,8,1,0,2,3,2,0
2031,RSA,SA,M,45,2,2316,5,11,6,113,109,2320,6,4,11,4,3,7,58,0,8,1,0,2,3,2,0
2031,RSA,SA,M,46,2,2380,7,7,4,118,107,2387,6,4,11,4,3,7,56,0,8,1,0,2,3,2,0
2031,RSA,SA,M,47,2,2353,8,5,3,118,104,2361,6,4,10,4,3,7,55,0,7,1,0,2,3,2,0
2031,RSA,SA,M,48,2,2346,6,8,5,107,100,2350,6,3,10,3,3,6,54,0,7,1,0,2,3,2,0
2031,RSA,SA,M,49,2,2279,8,7,5,113,95,2291,6,3,10,3,3,6,50,0,7,1,0,2,2,2,0
2031,RSA,SA,M,50,2,2208,7,5,4,109,90,2221,6,3,9,3,2,6,48,0,6,1,0,2,2,2,0
2031,RSA,SA,M,51,2,2161,8,4,5,109,86,2175,5,3,9,3,2,6,46,0,6,1,0,1,2,2,0
2031,RSA,SA,M,52,2,2153,8,4,3,103,85,2164,5,3,8,3,2,6,45,0,6,1,0,2,2,2,0
2031,RSA,SA,M,53,2,2185,9,4,2,106,86,2198,5,3,8,3,2,6,46,0,6,1,0,2,2,2,0
2031,RSA,SA,M,54,2,2164,10,4,2,115,85,2186,5,3,8,4,2,6,44,0,6,1,0,2,2,2,0
2031,RSA,SA,M,55,2,2289,11,5,3,119,88,2311,5,4,8,4,2,7,45,0,6,1,0,2,2,2,0
2031,RSA,SA,M,56,2,2352,13,3,3,131,89,2381,5,4,8,5,2,7,45,0,6,1,0,2,2,2,0
2031,RSA,SA,M,57,2,2468,12,5,4,138,93,2502,5,5,8,5,2,8,46,0,7,1,0,2,2,2,0
2031,RSA,SA,M,58,2,2595,14,5,4,145,96,2631,5,5,8,5,2,9,48,0,7,1,0,2,2,2,0
2031,RSA,SA,M,59,2,2769,15,1,2,153,101,2805,5,6,8,6,2,9,50,0,7,1,0,3,2,2,0
2031,RSA,SA,M,60,3,3021,19,2,1,134,81,3056,1,5,3,3,1,7,54,0,3,0,1,1,1,1,0
2031,RSA,SA,M,61,3,2853,20,3,3,122,75,2880,1,4,3,2,1,7,51,0,3,0,1,0,1,1,0
2031,RSA,SA,M,62,3,3011,20,2,1,127,78,3041,1,5,3,3,1,7,51,0,3,0,1,1,1,1,0
2031,RSA,SA,M,63,3,2972,22,3,2,122,75,2998,1,5,3,3,1,7,49,0,3,0,1,0,1,1,0
2031,RSA,SA,M,64,3,2925,23,5,4,122,75,2950,1,5,3,3,1,7,48,0,3,0,1,1,1,1,0
2031,RSA,SA,M,65,3,2917,23,3,3,120,73,2941,1,5,3,2,1,7,48,0,3,0,1,0,1,1,0
2031,RSA,SA,M,66,3,3079,26,2,1,117,76,3095,1,5,3,3,1,7,50,0,3,0,1,0,1,1,0
2031,RSA,SA,M,67,3,3157,29,1,2,114,75,3166,1,5,3,2,1,6,52,0,3,0,1,0,1,0,0
2031,RSA,SA,M,68,3,3283,33,1,1,112,76,3286,1,5,3,2,1,6,52,0,3,0,1,0,1,1,0
2031,RSA,SA,M,69,3,3354,34,1,0,101,76,3346,1,4,3,2,1,6,53,0,3,0,1,0,1,1,0
2031,RSA,SA,M,70,3,3321,38,2,2,97,73,3307,1,4,4,2,1,5,52,0,3,0,1,0,0,0,0
2031,RSA,SA,M,71,3,3201,39,2,2,88,70,3180,1,4,4,1,1,5,49,0,3,0,1,0,1,0,0
2031,RSA,SA,M,72,3,3118,40,1,3,81,65,3092,1,3,4,1,1,4,48,0,2,0,1,0,0,0,0
2031,RSA,SA,M,73,3,3049,45,1,1,72,63,3013,1,3,4,1,1,4,47,0,2,0,0,0,0,0,0
2031,RSA,SA,M,74,3,2955,47,1,3,65,59,2912,1,2,4,1,1,3,45,0,2,0,0,0,0,0,0
2031,RSA,SA,M,75,3,2883,49,1,1,57,57,2834,1,2,4,1,1,3,43,0,2,0,0,0,0,0,0
2031,RSA,SA,M,76,3,2767,54,1,1,55,55,2713,1,2,4,1,1,3,41,0,2,0,0,0,0,0,0
2031,RSA,SA,M,77,3,2702,61,1,3,42,51,2630,1,1,3,0,1,2,41,0,2,0,0,0,0,0,0
2031,RSA,SA,M,78,3,2670,65,3,2,43,50,2599,1,1,3,1,1,2,39,0,2,0,0,0,0,0,0
2031,RSA,SA,M,79,3,2415,72,1,2,41,45,2338,1,1,3,0,1,2,36,0,1,0,0,0,0,0,0
2031,RSA,SA,M,80,3,2351,80,1,1,36,42,2265,1,1,3,0,1,1,34,0,1,0,0,0,0,0,0
2031,RSA,SA,M,81,3,2271,85,3,1,30,41,2177,1,1,3,0,1,2,32,0,1,0,0,0,0,0,0
2031,RSA,SA,M,82,3,2091,91,2,1,28,38,1991,1,1,3,0,1,1,30,0,1,0,0,0,0,0,0
2031,RSA,SA,M,83,3,1922,97,0,0,29,35,1819,1,1,2,0,1,1,28,0,1,0,0,0,0,0,0
2031,RSA,SA,M,84,3,1915,105,0,2,21,32,1797,1,0,3,0,1,1,25,0,1,0,0,0,0,0,0
2031,RSA,SA,M,85,3,1533,98,1,0,20,27,1429,1,0,2,0,1,1,21,0,1,0,0,0,0,0,0
2031,RSA,SA,M,86,3,1356,100,0,1,22,23,1254,1,0,2,0,0,1,18,0,1,0,0,0,0,0,0
2031,RSA,SA,M,87,3,1175,96,0,0,15,20,1074,1,0,1,0,0,1,16,0,1,0,0,0,0,0,0
2031,RSA,SA,M,88,3,954,91,0,1,15,15,862,0,0,1,0,0,1,12,0,1,0,0,0,0,0,0
2031,RSA,SA,M,89,3,819,89,0,1,10,12,727,1,0,1,0,0,1,9,0,0,0,0,0,0,0,0
2031,RSA,SA,M,90,3,685,85,0,1,6,10,595,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0
2031,RSA,SA,M,91,3,578,82,0,1,5,8,492,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0
2031,RSA,SA,M,92,3,467,74,0,0,2,7,388,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0
2031,RSA,SA,M,93,3,353,63,0,1,1,4,286,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
2031,RSA,SA,M,94,3,269,54,0,1,1,3,212,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
2031,RSA,SA,M,95,3,194,43,0,0,1,2,150,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2031,RSA,SA,M,96,3,136,34,0,0,3,2,103,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2031,RSA,SA,M,97,3,106,26,0,0,0,1,79,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2031,RSA,SA,M,98,3,67,18,0,1,1,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031,RSA,SA,M,99,3,53,14,0,0,0,1,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2031,RSA,SA,M,100,3,91,32,0,0,1,1,59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2031,RSA,SA,F,0,0,-,3,11,9,79,42,1826,1,2,1,2,2,3,27,0,2,1,0,0,0,1,0
2031,RSA,SA,F,1,0,1827,0,12,5,125,111,1848,5,5,8,3,4,6,65,0,8,1,0,1,0,4,1
2031,RSA,SA,F,2,0,1850,0,9,2,121,107,1871,5,4,8,3,4,6,64,0,7,1,0,1,0,3,1
2031,RSA,SA,F,3,0,1872,0,10,4,113,104,1887,5,4,8,3,3,6,63,0,7,1,0,0,0,3,1
2031,RSA,SA,F,4,0,1888,0,11,1,113,103,1908,5,4,7,3,4,6,61,0,7,1,0,1,0,3,1
2031,RSA,SA,F,5,0,1908,0,14,3,106,104,1921,6,4,8,3,4,5,61,0,7,1,0,1,0,3,1
2031,RSA,SA,F,6,0,1919,0,12,4,109,101,1935,6,3,7,3,3,6,59,0,8,1,0,1,0,3,1
2031,RSA,SA,F,7,0,1928,0,11,4,105,97,1943,6,3,7,3,3,6,57,0,7,1,0,0,0,3,1
2031,RSA,SA,F,8,0,1929,0,11,2,90,95,1933,6,3,7,3,3,5,57,0,7,1,0,0,0,2,1
2031,RSA,SA,F,9,0,1953,0,7,3,96,92,1961,7,2,7,3,3,5,55,0,7,0,0,0,0,2,1
2031,RSA,SA,F,10,0,2036,0,6,1,85,94,2032,6,3,7,3,3,5,56,0,7,0,0,0,0,3,1
2031,RSA,SA,F,11,0,1969,0,9,1,78,89,1966,6,2,6,3,3,5,54,0,7,0,0,0,0,2,1
2031,RSA,SA,F,12,0,2062,0,14,2,72,94,2052,8,2,7,2,3,5,55,0,9,0,0,0,0,2,1
2031,RSA,SA,F,13,0,2080,0,11,1,75,92,2073,8,2,7,2,3,5,53,0,9,0,0,0,0,2,1
2031,RSA,SA,F,14,0,2116,0,6,2,69,91,2098,8,1,8,1,3,4,55,0,8,0,0,0,0,2,1
2031,RSA,SA,F,15,0,2192,0,7,2,61,92,2166,8,1,8,1,3,4,57,0,7,0,0,0,0,2,1
2031,RSA,SA,F,16,0,2102,0,11,0,38,91,2060,7,1,8,1,3,3,58,0,7,0,0,0,0,2,1
2031,RSA,SA,F,17,0,2143,0,7,1,48,107,2090,7,2,9,0,5,1,72,0,8,0,0,0,0,2,1
2031,RSA,SA,F,18,1,2084,0,8,0,25,270,1847,11,1,31,0,19,0,183,0,15,0,1,1,1,5,2
2031,RSA,SA,F,19,1,1952,0,15,3,20,257,1727,11,0,31,0,13,2,179,0,14,0,1,0,1,4,1
2031,RSA,SA,F,20,1,1652,0,21,4,154,224,1599,10,3,30,0,13,4,140,0,14,0,1,1,2,5,1
2031,RSA,SA,F,21,1,1726,0,25,7,211,243,1712,12,4,30,4,12,6,148,0,14,1,1,1,3,6,1
2031,RSA,SA,F,22,1,1719,1,34,11,300,261,1780,14,7,34,7,11,10,143,0,15,3,1,2,4,8,2
2031,RSA,SA,F,23,1,1790,0,59,20,343,282,1890,15,9,38,8,12,11,148,0,18,3,1,2,5,10,2
2031,RSA,SA,F,24,1,1908,1,81,29,317,296,1980,15,10,38,8,12,11,162,0,18,2,1,2,5,10,2
2031,RSA,SA,F,25,1,1912,1,73,32,316,293,1975,14,10,34,10,11,10,165,0,19,2,1,2,5,9,1
2031,RSA,SA,F,26,1,1985,1,75,32,306,300,2033,13,12,34,11,11,10,171,0,19,2,1,2,4,9,1
2031,RSA,SA,F,27,1,1987,0,65,28,299,295,2028,12,12,33,10,11,9,171,0,18,2,1,2,4,9,1
2031,RSA,SA,F,28,1,1977,1,56,23,298,292,2015,11,12,32,11,11,9,170,0,18,2,1,2,4,8,1
2031,RSA,SA,F,29,1,2112,1,51,21,293,305,2129,11,13,32,11,12,9,179,0,19,2,1,2,4,9,1
2031,RSA,SA,F,30,2,2097,0,32,14,177,160,2132,8,6,16,4,4,8,91,0,10,2,0,2,5,3,1
2031,RSA,SA,F,31,2,2103,0,27,12,158,151,2125,7,6,15,4,3,7,89,0,10,1,0,2,4,3,0
2031,RSA,SA,F,32,2,2138,0,29,11,152,149,2159,7,6,14,5,3,7,87,0,10,1,0,2,4,3,0
2031,RSA,SA,F,33,2,2201,1,20,9,157,145,2223,7,6,14,4,3,7,84,0,10,1,0,2,4,3,0
2031,RSA,SA,F,34,2,2200,1,17,8,157,141,2224,7,5,14,4,4,7,80,0,10,1,0,2,4,3,0
2031,RSA,SA,F,35,2,2193,1,18,8,148,136,2214,7,5,13,4,3,7,78,0,10,1,0,2,4,2,0
2031,RSA,SA,F,36,2,2329,2,15,7,139,135,2339,7,5,13,4,3,7,77,0,10,1,0,2,4,2,0
2031,RSA,SA,F,37,2,2287,0,16,7,132,129,2299,7,5,13,4,3,7,73,0,9,1,0,2,3,2,0
2031,RSA,SA,F,38,2,2300,0,13,6,128,126,2309,7,5,13,4,3,7,70,0,9,1,0,2,3,2,0
2031,RSA,SA,F,39,2,2279,2,9,4,133,122,2293,7,5,12,4,3,7,67,0,9,1,0,2,3,2,0
2031,RSA,SA,F,40,2,2318,1,14,4,122,121,2328,7,5,12,4,3,7,66,0,9,1,0,2,3,2,0
2031,RSA,SA,F,41,2,2293,1,12,4,121,116,2305,7,4,12,4,3,7,62,0,9,1,0,2,3,2,0
2031,RSA,SA,F,42,2,2233,4,9,4,120,111,2243,7,4,11,3,3,7,60,0,8,1,0,2,3,2,0
2031,RSA,SA,F,43,2,2284,3,12,5,114,110,2292,7,4,11,3,3,7,59,0,8,1,0,2,3,2,0
2031,RSA,SA,F,44,2,2277,3,11,5,110,106,2284,6,4,11,3,3,7,57,0,8,1,0,2,2,2,0
2031,RSA,SA,F,45,2,2385,3,8,3,120,108,2399,7,4,11,4,3,7,56,0,8,1,0,2,3,2,0
2031,RSA,SA,F,46,2,2274,3,9,3,112,103,2286,7,4,11,3,3,7,54,0,7,1,0,2,2,2,0
2031,RSA,SA,F,47,2,2285,2,8,3,110,100,2298,7,4,10,3,3,6,53,0,7,1,0,2,2,2,0
2031,RSA,SA,F,48,2,2249,4,5,3,114,95,2266,7,3,10,3,2,6,50,0,7,1,0,2,2,2,0
2031,RSA,SA,F,49,2,2256,3,7,5,116,93,2278,6,3,10,3,2,6,49,0,7,1,0,2,2,2,0
2031,RSA,SA,F,50,2,2233,3,9,5,113,91,2256,6,3,10,3,2,6,47,0,7,1,0,2,2,2,0
2031,RSA,SA,F,51,2,2190,4,8,5,112,87,2214,6,3,9,3,2,6,45,0,6,1,0,2,2,2,0
2031,RSA,SA,F,52,2,2081,3,8,4,111,85,2108,6,3,9,3,2,6,43,0,6,1,0,2,2,2,0
2031,RSA,SA,F,53,2,2204,3,7,3,110,88,2227,6,4,9,3,2,6,45,0,6,1,0,2,2,2,0
2031,RSA,SA,F,54,2,2244,4,5,2,119,89,2273,6,4,9,4,2,7,44,0,6,1,0,2,2,2,0
2031,RSA,SA,F,55,2,2377,6,2,2,128,91,2408,6,4,9,4,2,7,45,0,7,1,0,2,2,2,0
2031,RSA,SA,F,56,2,2369,7,1,2,132,90,2403,6,4,9,4,2,7,45,0,6,1,0,2,2,2,0
2031,RSA,SA,F,57,2,2418,6,3,1,138,94,2458,6,5,9,5,2,7,46,0,7,1,0,2,2,2,0
2031,RSA,SA,F,58,2,2636,9,4,2,146,100,2675,6,6,9,5,2,8,50,0,7,1,0,2,2,2,0
2031,RSA,SA,F,59,2,2856,9,5,1,157,110,2898,6,7,10,6,3,9,52,0,8,1,0,3,3,2,0
2031,RSA,SA,F,60,3,3019,11,3,2,130,83,3056,1,5,4,2,2,6,56,0,4,0,0,1,1,1,0
2031,RSA,SA,F,61,3,2951,12,4,1,122,82,2982,1,5,4,2,2,6,54,0,4,0,1,1,1,1,0
2031,RSA,SA,F,62,3,2885,12,5,1,125,80,2922,1,5,4,2,2,6,52,0,4,0,1,1,1,1,0
2031,RSA,SA,F,63,3,2821,13,5,1,115,78,2849,1,5,4,2,2,5,52,0,4,0,1,0,1,1,0
2031,RSA,SA,F,64,3,2818,15,5,2,114,75,2845,1,5,4,2,2,5,51,0,3,0,1,0,1,0,0
2031,RSA,SA,F,65,3,2901,14,4,2,108,77,2920,1,5,3,2,2,5,54,0,3,0,1,0,1,0,0
2031,RSA,SA,F,66,3,2961,18,2,1,116,79,2981,1,5,4,2,2,5,53,0,4,0,1,0,1,1,0
2031,RSA,SA,F,67,3,3090,16,2,1,99,80,3094,1,4,4,2,2,5,57,0,3,0,1,0,0,1,0
2031,RSA,SA,F,68,3,3268,20,2,2,98,82,3264,1,4,4,2,2,5,59,0,3,0,1,0,0,1,0
2031,RSA,SA,F,69,3,3180,21,0,0,95,80,3174,1,4,4,2,2,4,58,0,3,0,1,0,0,1,0
2031,RSA,SA,F,70,3,3292,22,0,2,84,79,3273,1,3,4,1,2,4,59,0,3,0,1,0,0,1,0
2031,RSA,SA,F,71,3,3144,26,1,0,74,76,3117,1,3,4,1,2,4,57,0,3,0,1,0,0,0,0
2031,RSA,SA,F,72,3,3104,27,1,2,72,72,3076,1,2,4,1,2,4,54,0,3,0,1,0,0,0,0
2031,RSA,SA,F,73,3,2907,28,2,1,63,69,2874,1,2,4,1,2,3,52,0,3,0,1,0,0,0,0
2031,RSA,SA,F,74,3,2818,31,1,2,57,64,2779,1,2,4,1,1,3,49,0,3,0,0,0,0,0,0
2031,RSA,SA,F,75,3,2792,33,1,0,53,63,2750,2,1,4,1,1,3,48,0,3,0,0,0,0,0,0
2031,RSA,SA,F,76,3,2631,35,0,2,49,56,2587,1,1,4,1,1,2,44,0,2,0,0,0,0,0,0
2031,RSA,SA,F,77,3,2526,39,2,4,35,52,2468,1,1,3,0,1,1,43,0,2,0,0,0,0,0,0
2031,RSA,SA,F,78,3,2505,44,2,2,48,53,2456,2,1,3,1,1,2,41,0,2,0,0,0,0,0,0
2031,RSA,SA,F,79,3,2400,50,1,2,43,49,2343,2,1,3,0,1,1,39,0,2,0,0,0,0,0,0
2031,RSA,SA,F,80,3,2349,57,3,4,44,46,2289,1,1,3,0,1,1,37,0,2,0,0,0,0,0,0
2031,RSA,SA,F,81,3,2259,62,1,2,44,45,2195,1,1,3,0,1,1,36,0,2,0,0,0,0,0,0
2031,RSA,SA,F,82,3,2103,66,0,3,42,41,2035,1,1,3,0,1,1,32,0,2,0,0,0,0,0,0
2031,RSA,SA,F,83,3,2013,77,2,2,44,40,1940,1,1,3,0,1,1,31,0,2,0,0,0,0,0,0
2031,RSA,SA,F,84,3,2097,82,1,2,37,42,2009,2,1,4,0,1,1,31,0,2,0,0,0,0,0,0
2031,RSA,SA,F,85,3,1604,80,2,0,35,35,1526,1,1,3,1,1,1,25,0,2,0,0,0,0,0,0
2031,RSA,SA,F,86,3,1521,86,1,1,32,33,1434,1,1,3,1,1,1,23,0,2,0,0,0,0,0,0
2031,RSA,SA,F,87,3,1318,87,1,0,26,29,1229,1,1,2,1,1,1,21,0,1,0,0,0,0,0,0
2031,RSA,SA,F,88,3,1145,88,0,0,23,25,1055,1,1,3,1,1,1,15,0,2,0,0,0,0,0,0
2031,RSA,SA,F,89,3,1010,87,0,1,15,21,916,1,1,2,0,0,1,15,0,1,0,0,0,0,0,0
2031,RSA,SA,F,90,3,814,83,0,1,12,16,726,0,1,1,0,0,1,12,0,1,0,0,0,0,0,0
2031,RSA,SA,F,91,3,712,83,0,2,9,12,624,0,0,1,0,0,0,10,0,1,0,0,0,0,0,0
2031,RSA,SA,F,92,3,609,79,0,2,3,9,522,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0
2031,RSA,SA,F,93,3,480,73,0,0,4,8,403,0,0,1,0,0,1,6,0,0,0,0,0,0,0,0
2031,RSA,SA,F,94,3,387,67,0,1,2,5,316,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0
2031,RSA,SA,F,95,3,292,59,0,2,4,3,232,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
